ref,PTT,D_DATE,NSATS_DETECTED,NSATS_TRANSMITTED,CNT,LAT,LON,RESIDUAL,TIMESHIFT,SUBMITTED,NSATS_HEALTHY,NBITS,DELETED,V_MASK,KM_FROM_HOME,EST_SPEED
ob02-721-11,96721,8/11/2011,7,7,1,-21.18223,-70.30751801,8.199999809,-4.800000191,8/23/2011,7,15,,0,42.556,0.34
ob02-721-11,96721,8/11/2011,6,6,1,-21.22835922,-70.18287659,4.699999809,-5.300000191,8/23/2011,6,15,,0,49.213,0.3
ob02-721-11,96721,8/12/2011,9,8,1,-21.22064018,-70.16345215,6.900000095,-5.400000095,8/23/2011,8,15,,0,48.927,0.22
ob02-721-11,96721,8/12/2011,9,8,1,-21.24773979,-70.13748169,5,-5.400000095,8/23/2011,8,15,,0,52.624,0.69
ob02-721-11,96721,8/12/2011,6,6,1,-21.17464066,-70.1344986,5.699999809,-5.300000191,8/23/2011,6,15,,0,45.112,0.82
ob02-721-11,96721,8/12/2011,9,8,1,-21.09983063,-70.17183685,5.199999809,-5.400000095,8/24/2011,8,15,,0,35.938,0.38
ob02-721-11,96721,8/12/2011,5,5,1,-21.10001945,-70.17682648,1.299999952,-5.400000095,8/24/2011,5,15,,0,35.768,0.34
ob02-721-11,96721,8/12/2011,8,8,1,-21.07891083,-70.17932129,6.900000095,-5.400000095,8/24/2011,8,15,,0,33.487,0.44
ob02-721-11,96721,8/12/2011,6,6,1,-21.02215958,-70.1762085,7.099999905,-5.400000095,8/24/2011,6,15,,0,27.88,0.2
ob02-721-11,96721,8/14/2011,10,8,1,-21.02197075,-70.17725372,9.800000191,-5.599999905,8/24/2011,8,15,,0,27.811,0
ob02-721-11,96721,8/14/2011,8,8,1,-21.08082962,-70.29933929,7435.100098,0,8/24/2011,8,15,,20,,
ob02-721-11,96721,8/14/2011,7,7,1,-21.02161026,-70.17723083,7.900000095,-5.699999809,8/24/2011,7,15,,0,27.777,0.09
ob02-721-11,96721,8/14/2011,8,8,1,-21.02918053,-70.19207764,3.299999952,-5.099999905,8/24/2011,8,15,,0,27.871,0.22
ob02-721-11,96721,8/15/2011,10,8,1,-21.03142929,-70.22518921,8.399999619,-5.699999809,8/24/2011,8,15,,0,26.911,0.42
ob02-721-11,96721,8/15/2011,5,5,1,-21.01864052,-70.22892761,7,-5.099999905,8/24/2011,5,15,,0,25.436,0.53
ob02-721-11,96721,8/15/2011,6,6,1,-21.01874924,-70.25124359,4.099999905,-5.699999809,8/24/2011,6,15,,0,24.873,0.45
ob02-721-11,96721,8/15/2011,9,8,1,-21.04599953,-70.24099731,6.5,-5.699999809,8/24/2011,8,15,,0,28.063,0.44
ob02-721-11,96721,8/15/2011,7,7,1,-21.04302979,-70.23103333,13.30000019,-5.599999905,8/26/2011,7,15,,0,27.988,0.72
ob02-721-11,96721,8/15/2011,6,6,1,-21.02692032,-70.18673706,5.900000095,-5.599999905,8/26/2011,6,15,,0,27.871,0.72
ob02-721-11,96721,8/15/2011,10,8,2,-21.02255058,-70.17700195,7.300000191,-5.699999809,8/26/2011,8,15,,0,27.881,0.41
ob02-721-11,96721,8/15/2011,8,8,1,-21.42127991,-70.01328278,27272.40039,-20.60000038,8/26/2011,8,15,,20,,
ob02-721-11,96721,8/16/2011,9,8,1,-21.26544952,-70.19377899,5.400000095,-5.699999809,8/26/2011,8,15,,0,52.975,0.42
ob02-721-11,96721,8/16/2011,8,8,1,-24.01927948,-72.24761963,24772.30078,4.900000095,8/26/2011,8,15,,20,,
ob02-721-11,96721,8/16/2011,8,8,1,-21.45857048,-70.26261139,10.30000019,-5.800000191,8/26/2011,8,15,,0,73.413,0.62
ob02-721-11,96721,8/16/2011,9,8,1,-21.34300041,-70.24121094,5.900000095,-5.300000191,8/26/2011,8,15,,0,60.753,0.59
ob02-721-11,96721,8/17/2011,9,8,1,-21.32303047,-70.21341705,15.5,-5.800000191,8/26/2011,8,15,,0,58.913,0.66
ob02-721-11,96721,8/17/2011,9,8,1,-21.32282066,-70.19230652,11.30000019,-5.800000191,8/26/2011,8,15,,0,59.265,0.61
ob02-721-11,96721,8/17/2011,8,8,1,-21.33624077,-70.13993073,8,-5.800000191,8/26/2011,8,15,,0,61.965,0.26
ob02-721-11,96721,8/17/2011,7,7,2,-21.34651947,-70.17308044,11,-5.300000191,8/26/2011,7,15,,0,62.249,0.26
ob02-721-11,96721,8/17/2011,6,6,1,-21.36001968,-70.1678009,7.5,-5.900000095,8/26/2011,6,15,,0,63.834,0.38
ob02-721-11,96721,8/17/2011,7,7,1,-21.48777962,-70.10520172,7.5,-5.900000095,8/26/2011,7,15,,0,79.188,0.49
ob02-721-11,96721,8/18/2011,6,6,1,-21.53606987,-70.1115036,1.799999952,-5.900000095,8/30/2011,6,15,,0,84.241,0.7
ob02-721-11,96721,8/18/2011,7,7,2,-21.53484917,-70.13192749,5.699999809,-5.900000095,8/30/2011,7,15,,0,83.641,0.56
ob02-721-11,96721,8/18/2011,6,6,2,-21.60253906,-70.19802094,6.599999905,-6,8/30/2011,6,15,,0,89.961,0.49
ob02-721-11,96721,8/18/2011,7,7,1,-21.61853027,-70.19663239,12.69999981,-6,8/30/2011,7,15,,0,91.746,0.68
ob02-721-11,96721,8/19/2011,7,7,1,-21.84119987,-70.16027832,7.300000191,-6,8/30/2011,7,15,,0,116.806,0.33
ob02-721-11,96721,8/21/2011,9,8,1,-21.88891983,-70.17556,7.400000095,-6.199999809,8/30/2011,8,15,,0,121.9,0.12
ob02-721-11,96721,8/21/2011,9,8,1,-21.84680939,-70.21674347,6.599999905,-6.199999809,8/30/2011,8,15,,0,116.847,0.17
ob02-721-11,96721,8/21/2011,7,7,1,-21.88290977,-70.21112823,3.200000048,-6.300000191,8/30/2011,7,15,,0,120.898,0.38
ob02-721-11,96721,8/21/2011,7,7,1,-21.91066933,-70.20935059,6,-6.199999809,8/31/2011,7,15,,0,123.993,0.49
ob02-721-11,96721,8/22/2011,7,7,1,-21.88582993,-70.17391968,3.799999952,-6.300000191,8/31/2011,7,15,,0,121.576,0.29
ob02-721-11,96721,8/22/2011,10,8,1,-21.89006042,-70.17590332,5.300000191,-6.300000191,8/31/2011,8,15,,0,122.023,0.26
ob02-721-11,96721,8/22/2011,9,8,1,-21.8957901,-70.17933655,8.800000191,-5.800000191,8/31/2011,8,15,,0,122.62,0.19
ob02-721-11,96721,8/22/2011,6,6,1,-21.89500999,-70.18652344,4.5,-6.300000191,8/31/2011,6,15,,0,122.46,0.1
ob02-721-11,96721,8/22/2011,7,7,1,-21.90356064,-70.18811798,6.5,-6.300000191,8/31/2011,7,15,,0,123.392,0.07
ob02-721-11,96721,8/22/2011,8,8,2,-21.90358925,-70.18791962,11.19999981,-6.300000191,9/2/2011,8,15,,0,123.397,0.05
ob02-721-11,96721,8/23/2011,5,5,3,-21.87656021,-70.16316986,4.5,-6.300000191,9/3/2011,5,15,,0,120.676,0.21
ob02-721-11,96721,8/23/2011,8,8,2,-21.88788033,-70.17183685,7.699999809,-6.400000095,9/3/2011,8,15,,0,121.827,0.22
ob02-721-11,96721,8/23/2011,7,7,1,-21.89595985,-70.18100739,8.600000381,-5.900000095,9/3/2011,7,15,,0,122.621,0.11
ob02-721-11,96721,8/24/2011,7,7,1,-21.84399033,-70.15062714,2.900000095,-6.400000095,9/3/2011,7,15,,0,117.242,0.34
ob02-721-11,96721,8/24/2011,8,8,1,-21.83069038,-70.15183258,3,-6.5,9/3/2011,8,15,,0,115.758,0.38
ob02-721-11,96721,8/24/2011,8,8,1,-21.8064003,-70.19831848,6.5,-6.5,9/3/2011,8,15,,0,112.525,0.31
ob02-721-11,96721,8/24/2011,8,8,1,-21.76671982,-70.20218658,6.699999809,-6.5,9/3/2011,8,15,,0,108.09,0.47
ob02-721-11,96721,8/24/2011,8,8,2,-21.75601006,-70.20173645,11.39999962,-6.5,9/3/2011,8,15,,0,106.907,0.41
ob02-721-11,96721,8/24/2011,8,8,1,-21.74881935,-70.20005798,9.100000381,-6.5,9/3/2011,8,15,,0,106.128,0.3
ob02-721-11,96721,8/24/2011,10,8,1,-21.73216057,-70.17356873,5.599999905,-6.5,9/3/2011,8,15,,0,104.591,0.22
ob02-721-11,96721,8/24/2011,7,7,1,-21.7350502,-70.17713165,4.300000191,-6,9/3/2011,7,15,,0,104.865,0.29
ob02-721-11,96721,8/24/2011,9,8,1,-21.74226952,-70.18234253,4.300000191,-6.5,9/3/2011,8,15,,0,105.599,0.29
ob02-721-11,96721,8/25/2011,7,7,1,-21.83091927,-70.1749115,11.39999962,-6.599999905,9/3/2011,7,15,,0,115.49,0.55
ob02-721-11,96721,8/25/2011,9,8,1,-21.85132027,-70.17437744,6.900000095,-6.599999905,9/3/2011,8,15,,0,117.753,1.01
ob02-721-11,96721,8/25/2011,8,8,1,-21.90003014,-70.18985748,6,-6.599999905,9/3/2011,8,15,,0,122.984,0.59
ob02-721-11,96721,8/25/2011,10,8,2,-21.90180016,-70.1901474,7.099999905,-6.599999905,9/3/2011,8,15,,0,123.177,0.04
ob02-721-11,96721,8/26/2011,5,5,1,-21.90357971,-70.1882782,6.300000191,-6.699999809,9/3/2011,5,15,,0,123.392,0
ob02-721-11,96721,8/26/2011,6,6,1,-21.9036808,-70.18830872,3.700000048,-6.699999809,9/3/2011,6,15,,0,123.403,0.18
ob02-721-11,96721,8/27/2011,5,5,1,-21.85190964,-70.16416168,2.599999905,-6.699999809,9/4/2011,5,15,,0,117.94,0.42
ob02-721-11,96721,8/27/2011,9,8,1,-21.8320694,-70.1526413,4.599999905,-6.699999809,9/4/2011,8,15,,0,115.899,0.36
ob02-721-11,96721,8/27/2011,8,8,1,-21.84382057,-70.16178131,12.69999981,-6.699999809,9/4/2011,8,15,,0,117.076,0.22
ob02-721-11,96721,8/27/2011,10,8,1,-21.84808922,-70.15940094,3.5,-6.699999809,9/4/2011,8,15,,0,117.578,0.35
ob02-721-11,96721,8/27/2011,9,8,1,-21.90106964,-70.22776794,6,-6.699999809,9/4/2011,8,15,,0,122.797,0.45
ob02-721-11,96721,8/27/2011,8,8,1,-21.91226006,-70.22707367,7,-6.800000191,9/4/2011,8,15,,0,124.044,0.31
ob02-721-11,96721,8/27/2011,7,7,1,-21.90241051,-70.18956757,3.700000048,-6.800000191,9/4/2011,7,15,,0,123.25,0.14
ob02-721-11,96721,8/28/2011,8,8,1,-21.92630959,-70.17559814,6.599999905,-6.800000191,9/4/2011,8,15,,0,126.039,0.06
ob02-721-11,96721,8/29/2011,6,6,1,-21.95134926,-70.1867981,7,-6.900000095,9/4/2011,6,15,,0,128.701,0.03
ob02-721-11,96721,8/29/2011,7,7,1,-21.96128082,-70.17944336,3.400000095,-7,9/10/2011,7,15,,0,129.873,0.06
ob02-721-11,96721,8/30/2011,8,8,1,-21.77573013,-69.97836304,8542.200195,10.80000019,9/10/2011,8,15,,20,,
ob02-721-11,96721,8/30/2011,5,5,1,-21.93687057,-70.20633698,4.199999809,-6.900000095,9/10/2011,5,15,,0,126.925,0.27
ob02-721-11,96721,8/30/2011,9,8,1,-21.90147972,-70.19003296,3.799999952,-7,9/10/2011,8,15,,0,123.143,0.23
ob02-721-11,96721,8/31/2011,6,6,1,-21.89538956,-70.18000793,5.099999905,-7.099999905,9/10/2011,6,15,,0,122.569,0.03
ob02-721-11,96721,8/31/2011,9,8,1,-21.88793945,-70.17884827,606.7999878,-5.800000191,9/10/2011,8,15,,20,,
ob02-721-11,96721,8/31/2011,10,8,1,-21.90357971,-70.18811798,647.5,-7.699999809,9/10/2011,8,15,,20,,
ob02-721-11,96721,8/31/2011,8,8,1,-21.87273026,-70.18477631,6.5,-7.099999905,9/10/2011,8,15,,0,120.009,0.23
ob02-721-11,96721,8/31/2011,8,8,1,-21.86631966,-70.1774292,8,-7.099999905,9/10/2011,8,15,,0,119.378,0.3
ob02-721-11,96721,8/31/2011,8,8,1,-21.86660004,-70.17288971,8.600000381,-7.099999905,9/10/2011,8,15,,0,119.46,0.21
ob02-721-11,96721,8/31/2011,9,8,1,-21.86829948,-70.16767883,7.900000095,-7.099999905,9/10/2011,8,15,,0,119.709,0.15
ob02-721-11,96721,8/31/2011,8,8,1,-21.8699398,-70.16692352,5.599999905,-7.099999905,9/10/2011,8,15,,0,119.899,0.21
ob02-721-11,96721,9/1/2011,6,6,1,-21.8959198,-70.18714142,4.400000095,-7.099999905,9/10/2011,6,15,,0,122.555,0.19
ob02-721-11,96721,9/1/2011,5,5,1,-21.90360069,-70.18798065,1,-7.199999809,9/10/2011,5,15,,0,123.397,0.09
ob02-721-11,96721,9/2/2011,7,7,1,-21.86253929,-70.15785217,6.199999809,-7.300000191,9/10/2011,7,15,,0,119.194,0.11
ob02-721-11,96721,9/2/2011,7,7,1,-21.86260986,-70.15927887,6.199999809,-7.300000191,9/10/2011,7,15,,0,119.183,0.13
ob02-721-11,96721,9/2/2011,6,6,1,-21.87446976,-70.16594696,4.300000191,-7.300000191,9/10/2011,6,15,,0,120.412,0.17
ob02-721-11,96721,9/2/2011,9,8,1,-21.88834,-70.19545746,2.799999952,-7.300000191,9/10/2011,8,15,,0,121.635,0.16
ob02-721-11,96721,9/2/2011,8,8,1,-21.89105034,-70.19207001,7.900000095,-7.300000191,9/12/2011,8,15,,0,121.967,0.33
ob02-721-11,96721,9/2/2011,8,8,1,-21.90173912,-70.19017029,9.899999619,-7.300000191,9/12/2011,8,15,,0,123.17,0.25
ob02-721-11,96721,9/2/2011,7,7,1,-21.90255928,-70.18946838,3.400000095,-7.300000191,9/15/2011,7,15,,0,123.268,0.03
ob02-721-11,96721,9/3/2011,6,6,1,-21.89529037,-70.18235016,7,-7.300000191,9/15/2011,6,15,,0,122.533,0.05
ob02-721-11,96721,9/3/2011,6,6,1,-21.8913002,-70.18200684,5.599999905,-7.400000095,9/15/2011,6,15,,0,122.095,0.06
ob02-721-11,96721,9/3/2011,9,8,1,-21.89286041,-70.18166351,5.800000191,-7.300000191,9/15/2011,8,15,,0,122.271,0.06
ob02-721-11,96721,9/3/2011,9,8,1,-21.89291,-70.18032837,7.900000095,-7.300000191,9/15/2011,8,15,,0,122.291,0.03
ob02-721-11,96721,9/3/2011,8,8,2,-20.79999924,-70.30000305,100000000,0,9/15/2011,7,15,,20,,
ob02-721-11,96721,9/3/2011,8,8,1,-21.89306068,-70.17810059,7.400000095,-7.400000095,9/15/2011,8,15,,0,122.331,0.18
ob02-721-11,96721,9/4/2011,5,5,2,-21.8873806,-70.17228699,2.400000095,-7.400000095,9/15/2011,5,15,,0,121.766,0.2
ob02-721-11,96721,9/4/2011,7,7,1,-21.86718941,-70.18167877,7.400000095,-7.5,9/15/2011,7,15,,0,119.428,0.07
ob02-721-11,96721,9/5/2011,6,6,1,-21.80625916,-70.17575836,1.5,-7.5,9/15/2011,6,15,,0,112.753,0.13
ob02-721-11,96721,9/6/2011,5,5,1,-21.90354919,-70.18795013,10.39999962,-7.599999905,9/15/2011,5,15,,0,123.392,0.15
ob02-721-11,96721,9/7/2011,9,8,1,-21.80130959,-70.1577301,5.400000095,-7.199999809,9/15/2011,8,15,,0,112.435,0.39
ob02-721-11,96721,9/7/2011,10,8,1,-21.79668045,-70.17194366,14.69999981,-7.699999809,9/15/2011,8,15,,0,111.74,0.59
ob02-721-11,96721,9/7/2011,9,8,1,-21.73904991,-70.27229309,2.099999905,-7.699999809,9/15/2011,8,15,,0,104.572,0.51
ob02-721-11,96721,9/7/2011,10,8,2,-21.73133087,-70.26467133,2.400000095,-7.699999809,9/17/2011,8,15,,0,103.738,0.53
ob02-721-11,96721,9/7/2011,8,8,1,-21.7186203,-70.2611084,9.199999809,-7.699999809,9/17/2011,8,15,,0,102.338,0.84
ob02-721-11,96721,9/7/2011,7,7,2,-21.69522095,-70.2587204,4.099999905,-7.199999809,9/17/2011,7,15,,0,99.746,1.14
ob02-721-11,96721,9/7/2011,8,8,1,-21.66943932,-70.26663208,4.599999905,-7.699999809,9/17/2011,8,15,,0,96.846,1.21
ob02-721-11,96721,9/7/2011,8,8,1,-21.64394951,-70.25533295,3.5,-7.699999809,9/17/2011,8,15,,0,94.06,0.98
ob02-721-11,96721,9/8/2011,9,8,1,-21.46623993,-70.10861969,10.19999981,-7.800000191,9/17/2011,8,15,,0,76.78,0.66
ob02-721-11,96721,9/8/2011,9,8,1,-21.4538002,-70.10192108,10.69999981,-7.800000191,9/17/2011,8,15,,0,75.63,0.5
ob02-721-11,96721,9/8/2011,8,8,1,-21.41864967,-70.106987,5,-7.699999809,9/17/2011,8,15,,0,71.724,0.5
ob02-721-11,96721,9/8/2011,6,6,1,-21.3680191,-70.11982727,8.800000191,-7.699999809,9/17/2011,6,15,,0,65.942,0.58
ob02-721-11,96721,9/8/2011,8,8,1,-21.35700035,-70.12606812,1.600000024,-7.800000191,9/17/2011,8,15,,0,64.582,0.48
ob02-721-11,96721,9/8/2011,7,7,1,-21.32154083,-70.14125824,3.299999952,-7.300000191,9/17/2011,7,15,,0,60.353,0.67
ob02-721-11,96721,9/8/2011,5,5,1,-21.0913105,-70.18215942,0.400000006,-7.300000191,9/17/2011,5,15,,0,34.665,1.02
ob02-721-11,96721,9/8/2011,5,5,1,-21.06697083,-70.18138885,7,-7.800000191,9/17/2011,5,15,,0,32.176,1.05
ob02-721-11,96721,9/8/2011,6,6,1,-21.04523087,-70.18630219,8.600000381,-7.800000191,9/17/2011,6,15,,0,29.749,0.76
ob02-721-11,96721,9/8/2011,7,7,1,-21.02345085,-70.17790985,3.200000048,-7.800000191,9/17/2011,7,15,,0,27.926,0.27
ob02-721-11,96721,9/8/2011,5,5,2,-21.02386093,-70.17769623,0.800000012,-7.800000191,9/17/2011,5,15,,0,27.977,0.01
ob02-721-11,96721,9/9/2011,8,8,1,-21.02383995,-70.17765045,3.599999905,-7.900000095,9/17/2011,8,15,,0,27.977,0
ob02-721-11,96721,9/9/2011,5,5,1,-21.02239037,-70.17713928,0.800000012,-7.900000095,9/17/2011,5,15,,0,27.858,0
ob02-721-11,96721,9/10/2011,9,8,1,-21.02368927,-70.17756653,5.900000095,-8,9/17/2011,8,15,,0,27.967,0
ob02-721-11,96721,9/10/2011,8,8,1,-21.02234077,-70.17697906,13.10000038,-8,9/20/2011,8,15,,0,27.861,0.1
ob02-721-11,96721,9/11/2011,7,7,1,-20.96895981,-70.16040039,2,-8,9/20/2011,7,15,,0,23.76,0.16
ob02-721-11,96721,9/11/2011,7,7,1,-20.79999924,-70.30000305,100000000,0,9/20/2011,6,15,,20,,
ob02-721-11,96721,9/11/2011,7,7,1,-21.01481056,-70.1764679,8.600000381,-8.100000381,9/20/2011,7,15,,0,27.144,0.15
ob02-721-11,96721,9/11/2011,8,8,1,-21.02252007,-70.17726135,3.900000095,-8.100000381,9/20/2011,8,15,,0,27.865,0.1
ob02-721-11,96721,9/12/2011,8,8,1,-21.02948952,-70.17984009,7.300000191,-8.199999809,9/20/2011,8,15,,0,28.438,0.03
ob02-721-11,96721,9/12/2011,8,8,1,-21.02248955,-70.17736053,4.5,-8.199999809,9/20/2011,8,15,,0,27.858,0.05
ob02-721-11,96721,9/12/2011,6,6,1,-21.00065041,-70.2006073,7.300000191,-8.199999809,9/20/2011,6,15,,0,24.612,0.33
ob02-721-11,96721,9/13/2011,5,5,1,-20.97117996,-70.17355347,2.099999905,-8.300000191,9/20/2011,5,15,,0,23.153,0.54
ob02-721-11,96721,9/13/2011,6,6,1,-20.9604702,-70.15271759,1.200000048,-8.199999809,9/20/2011,6,15,,0,23.532,0.49
ob02-721-11,96721,9/13/2011,5,5,1,-21.02260017,-70.1771698,5.699999809,-8.199999809,9/20/2011,5,15,,0,27.878,0.28
ob02-721-11,96721,9/14/2011,6,6,1,-21.06458092,-70.15454102,7.900000095,-8.199999809,9/20/2011,6,15,,0,33.109,0.08
ob02-721-11,96721,9/14/2011,5,5,1,-21.06615067,-70.15601349,3.400000095,-8.300000191,9/20/2011,5,15,,0,33.195,0.17
ob02-721-11,96721,9/14/2011,8,8,1,-21.04689026,-70.16734314,6.800000191,-8.300000191,9/20/2011,8,15,,0,30.75,0.13
ob02-721-11,96721,9/16/2011,7,7,1,-21.05587006,-70.16545868,8,-7.900000095,9/20/2011,7,15,,0,31.733,0.01
ob02-721-11,96721,9/19/2011,9,8,1,-21.12956047,-70.25222015,9.899999619,-8.800000191,9/21/2011,8,15,,-1,37.021,0.25
ob02-721-11,96721,9/19/2011,8,8,1,-21.13204956,-70.24214935,4.300000191,-8.800000191,9/21/2011,8,15,,-1,37.449,0.45
ob02-722-11,96722,7/5/2011,8,8,1,-20.81117058,-70.20845795,4.099999905,-1.600000024,7/8/2011,8,15,,0,9.607,0.26
ob02-722-11,96722,7/5/2011,9,8,2,-20.81352043,-70.21395111,5.099999905,-1.600000024,7/8/2011,8,15,,0,9.08,0.51
ob02-722-11,96722,7/5/2011,9,8,3,-20.89439964,-70.19361877,3.599999905,-1.100000024,7/8/2011,8,15,,0,15.261,0.96
ob02-722-11,96722,7/6/2011,9,8,2,-20.96435928,-70.16078949,2.799999952,-1.100000024,7/9/2011,8,15,,0,23.332,1.28
ob02-722-11,96722,7/6/2011,6,6,1,-20.99445915,-70.16847229,3.700000048,-1.600000024,7/9/2011,6,15,,0,25.606,0.83
ob02-722-11,96722,7/6/2011,7,7,2,-20.99612999,-70.2911377,3.099999905,-1.600000024,7/9/2011,7,15,,0,21.852,0.55
ob02-722-11,96722,7/6/2011,9,8,3,-20.97674942,-70.29122162,4.699999809,-1.600000024,7/9/2011,8,15,,0,19.696,0.71
ob02-722-11,96722,7/6/2011,6,6,1,-20.88816071,-70.25898743,3.099999905,-1.600000024,7/9/2011,6,15,,0,10.701,0.75
ob02-722-11,96722,7/6/2011,8,8,1,-20.87297058,-70.27243805,2.400000095,-1.700000048,7/10/2011,8,15,,0,8.614,0.87
ob02-722-11,96722,7/6/2011,11,8,1,-20.83725929,-70.27906799,5.900000095,-1.600000024,7/14/2011,8,15,,0,4.685,1.12
ob02-722-11,96722,7/7/2011,6,6,2,-20.65992928,-70.21926117,7.699999809,-1.700000048,7/14/2011,6,15,,0,17.714,1.14
ob02-722-11,96722,7/7/2011,7,7,1,-20.64082909,-70.22032166,9.600000381,-1.700000048,7/14/2011,7,15,,0,19.564,0.88
ob02-722-11,96722,7/7/2011,7,7,1,-20.62142944,-70.22151184,2.799999952,-1.700000048,7/14/2011,7,15,,0,21.493,1.03
ob02-722-11,96722,7/7/2011,8,8,1,-20.59671974,-70.21640015,6.400000095,-1.700000048,7/14/2011,8,15,,0,24.245,1.27
ob02-722-11,96722,7/7/2011,8,8,1,-20.32361984,-70.2144165,6.099999905,-1.700000048,7/17/2011,8,15,,0,53.774,1.24
ob02-722-11,96722,7/7/2011,9,8,1,-20.24728966,-70.22575378,6.599999905,-1.700000048,7/17/2011,8,15,,0,62.011,1.06
ob02-722-11,96722,7/7/2011,9,8,2,-20.23049927,-70.21040344,2.599999905,-1.700000048,7/17/2011,8,15,,0,64.08,0.96
ob02-722-11,96722,7/7/2011,7,7,3,-20.21410942,-70.1987915,3.700000048,-1.700000048,7/17/2011,7,15,,0,66.068,1.1
ob02-722-11,96722,7/7/2011,5,5,5,-20.18668938,-70.18968201,4.300000191,-1.600000024,7/17/2011,5,15,,0,69.234,1.25
ob02-722-11,96722,7/7/2011,9,8,4,-20.16315079,-70.17714691,6.599999905,-1.700000048,7/17/2011,8,15,,0,72.04,0.85
ob02-722-11,96722,7/7/2011,10,8,1,-20.12372017,-70.15409851,5.300000191,-1.700000048,7/17/2011,8,15,,0,76.804,0.57
ob02-722-11,96722,7/7/2011,9,8,1,-20.09592056,-70.14614868,7.5,-1.700000048,7/17/2011,8,15,,0,80.002,0.83
ob02-722-11,96722,7/7/2011,7,7,2,-20.07387924,-70.14801788,4,-1.700000048,7/17/2011,7,15,,0,82.37,1.05
ob02-722-11,96722,7/7/2011,7,7,1,-20.02737999,-70.15969086,4.300000191,-1.200000048,7/17/2011,7,15,,0,87.243,1.17
ob02-722-11,96722,7/7/2011,11,8,1,-19.99913979,-70.16249084,5.099999905,-1.700000048,7/17/2011,8,15,,0,90.296,1.33
ob02-722-11,96722,7/8/2011,5,5,1,-19.87453079,-70.18361664,2.599999905,-1.700000048,7/17/2011,5,15,,0,103.734,1.57
ob02-722-11,96722,7/8/2011,5,5,2,-19.76000023,-70.1756897,0,-1.700000048,7/17/2011,5,15,,0,116.495,1.7
ob02-722-11,96722,7/8/2011,6,6,1,-19.73287964,-70.15061188,2,-1.700000048,7/17/2011,6,15,,0,119.809,0.83
ob02-722-11,96722,7/8/2011,6,6,1,-19.73294067,-70.15084839,4.599999905,-1.700000048,7/17/2011,6,15,,0,119.799,0.04
ob02-722-11,96722,7/8/2011,6,6,1,-19.73319054,-70.1526413,3.599999905,-1.700000048,7/17/2011,6,15,,0,119.747,0.04
ob02-722-11,96722,7/8/2011,9,8,1,-19.73011971,-70.15222931,3.799999952,-1.700000048,7/18/2011,8,15,,0,120.091,0.07
ob02-722-11,96722,7/8/2011,5,5,1,-19.73077965,-70.154953,4.900000095,-1,7/18/2011,5,15,,0,119.982,0.11
ob02-722-11,96722,7/8/2011,7,7,3,-19.73664093,-70.15213776,3.700000048,-1.700000048,7/18/2011,7,15,,0,119.373,0.12
ob02-722-11,96722,7/8/2011,9,8,1,-19.72480011,-70.15315247,7.900000095,-1.700000048,7/18/2011,8,15,,0,120.666,0.19
ob02-722-11,96722,7/9/2011,9,8,1,-19.83526993,-70.16988373,4.900000095,-1.799999952,7/18/2011,8,15,,0,108.246,0.24
ob02-722-11,96722,7/9/2011,6,6,1,-19.83132935,-70.17282104,10,-1.799999952,7/18/2011,6,15,,0,108.644,0.3
ob02-722-11,96722,7/9/2011,9,8,1,-19.79809952,-70.1674881,9.600000381,-1.799999952,7/18/2011,8,15,,0,112.383,0.57
ob02-722-11,96722,7/9/2011,8,8,1,-19.78294945,-70.16007233,9.300000191,-1.799999952,7/18/2011,8,15,,0,114.154,1.05
ob02-722-11,96722,7/9/2011,7,7,1,-19.75338936,-70.15432739,3.599999905,-1.799999952,7/18/2011,7,15,,0,117.494,1.21
ob02-722-11,96722,7/9/2011,6,6,1,-19.72969055,-70.15300751,4.800000191,-1.799999952,7/18/2011,6,15,,0,120.128,0.54
ob02-722-11,96722,7/10/2011,5,5,1,-19.73303032,-70.15120697,5.199999809,-1.899999976,7/18/2011,5,15,,0,119.784,0.21
ob02-722-11,96722,7/11/2011,10,8,2,-19.84958076,-70.21691132,5,-1.899999976,7/18/2011,8,15,,0,106.153,0.91
ob02-722-11,96722,7/11/2011,8,8,1,-19.99082947,-70.30081177,9,-1.899999976,7/18/2011,8,15,,0,90.074,1.3
ob02-722-11,96722,7/11/2011,10,8,1,-20.11024094,-70.22952271,9.899999619,-1.899999976,7/18/2011,8,15,,0,77.133,0.92
ob02-722-11,96722,7/12/2011,9,8,1,-20.61111069,-70.21868134,2.400000095,-2,7/23/2011,8,15,,0,22.668,0.53
ob02-722-11,96722,7/13/2011,8,8,1,-20.8100605,-70.21009827,6.800000191,-2,7/23/2011,8,15,,0,9.422,0.28
ob02-722-11,96722,7/13/2011,8,8,2,-20.83616066,-70.23188019,4.5,-1.5,7/23/2011,8,15,,0,8.152,0.89
ob02-722-11,96722,7/13/2011,9,8,1,-20.86598015,-70.25469208,6.5,-2,7/23/2011,8,15,,0,8.728,1.39
ob02-722-11,96722,7/13/2011,7,7,1,-20.88775063,-70.26786804,2.200000048,-2,7/23/2011,7,15,,0,10.324,0.78
ob02-722-11,96722,7/13/2011,9,8,1,-20.95595932,-70.30272675,5.900000095,-2.099999905,7/25/2011,8,15,,0,17.363,0.35
ob02-722-11,96722,7/13/2011,7,7,2,-20.96228027,-70.30162048,2.900000095,-2.099999905,7/25/2011,7,15,,0,18.066,0.53
